,id,type of property,subtype of property,locality,latitude,longitude,street,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building,Unnamed: 0,Gemeente,Province,Population,Area(km2),Density,kitchen,price per sqr
2670,10807182,APARTMENT,APARTMENT,Gent,51.0673966,3.7071172,,9000,565000,residential_sale,3,0,120.0,0,False,False,True,31.0,True,16.0,120.0,0.0,2.0,False,as_new,641,Gent,Oost-Vlaanderen,1515064,3007.0,504,,4708.333333333333
2671,10825103,APARTMENT,APARTMENT,Wemmel,,,Edingsesteenweg 341,1780,245000,residential_sale,3,28,100.0,installed,False,True,True,7.0,False,0.0,100.0,0.0,0.0,False,good,95,Wemmel,Vlaams-Brabant,1146175,2118.0,542,,2450.0
2672,10830036,APARTMENT,APARTMENT,Oud-Turnhout,51.3148708,4.9840514,Kempenlaan 32,2360,305026,residential_sale,2,0,90.0,installed,False,True,True,27.0,False,0.0,90.0,0.0,0.0,False,0,154,Oud-Turnhout,Antwerpen,1857986,2876.0,647,,3389.177777777778
2673,10829800,APARTMENT,APARTMENT,Uccle,,,Place Brugmann 10B,1180,315000,residential_sale,2,33,91.0,semi_equipped,False,False,True,14.0,False,0.0,91.0,0.0,2.0,False,to_renovate,25,Uccle,Brussel,1208542,162.4,7442,Semi equipped,3461.538461538461
2674,10829071,APARTMENT,DUPLEX,Ixelles,50.8221911,4.3637912,"Avenue Winston Churchill 234B, BTE 17",1050,430000,residential_sale,3,30,110.0,0,False,False,False,0.0,False,0.0,110.0,0.0,0.0,False,to_be_done_up,6,Elsene,Brussel,1208542,162.4,7442,,3909.090909090909
2675,10830411,APARTMENT,DUPLEX,Sint-Jans-Molenbeek,50.8684462,4.3411988,,1080,450000,residential_sale,3,20,135.0,usa_hyper_equipped,False,False,True,1.0,True,35.0,135.0,0.0,2.0,False,as_new,11,Molenbeek-Saint-Jean,Brussel,1208542,162.4,7442,,3333.333333333333
2676,10812920,APARTMENT,PENTHOUSE,Oostende,51.2255171,2.9078849,Gistelse Steenweg 212,8400,179500,residential_sale,2,0,79.0,installed,False,False,False,0.0,False,0.0,79.0,0.0,0.0,False,good,573,Oostende,West-Vlaanderen,1344241,3813.0,353,,2272.1518987341774
2677,10813540,APARTMENT,LOFT,Jette,50.8709645,4.3262924,Place du Châtelain 35,1090,399000,residential_sale,2,29,130.0,0,False,False,False,0.0,False,0.0,130.0,0.0,2.0,False,0,17,Jette,Brussel,1208542,162.4,7442,,3069.230769230769
2678,10833695,APARTMENT,APARTMENT,Laeken,50.8923376,4.3702506,Nieuwelaan 58,1020,295000,residential_sale,3,25,118.0,installed,False,False,True,3.0,False,0.0,118.0,0.0,2.0,False,good,711,Brussel,Brussel,1208542,162.4,7442,,2500.0
2679,10833487,APARTMENT,APARTMENT,Ixelles,,,Avenue Baron Albert d'Huart 130,1050,595000,residential_sale,3,40,120.0,usa_hyper_equipped,False,False,True,13.0,False,0.0,120.0,0.0,2.0,False,as_new,6,Elsene,Brussel,1208542,162.4,7442,,4958.333333333333
2680,10818520,APARTMENT,APARTMENT,Herve,50.6423302,5.7960081,Rue J. Wettinck 49,4650,289000,residential_sale,2,44,85.0,usa_hyper_equipped,False,False,True,10.0,False,0.0,85.0,0.0,3.0,False,as_new,351,Herve,Liège,1106992,3857.0,288,,3400.0
2681,10820012,APARTMENT,APARTMENT,Oudenaarde,50.8527777,3.6277408,Gentiel Antheunisplein 6,9700,289000,residential_sale,2,0,95.0,installed,False,True,False,0.0,False,0.0,95.0,0.0,0.0,False,good,689,Oudenaarde,Oost-Vlaanderen,1515064,3007.0,504,,3042.1052631578946
2682,10819380,APARTMENT,APARTMENT,Ixelles,,,Place Brugmann 10B,1050,370000,residential_sale,2,26,89.0,hyper_equipped,False,False,True,10.0,False,0.0,89.0,0.0,3.0,False,good,6,Elsene,Brussel,1208542,162.4,7442,Hyper equipped,4157.303370786517
2683,10803798,APARTMENT,APARTMENT,De Haan,51.2568706,2.9989636,Stationstraat 16,8420,99000,residential_sale,2,0,49.0,0,False,False,True,0.0,False,0.0,49.0,0.0,0.0,False,good,575,De Haan,West-Vlaanderen,1344241,3813.0,353,,2020.408163265306
2684,10803497,APARTMENT,APARTMENT,Bruxelles,50.8471946,4.3472656,Rue Royale 178,1000,230000,residential_sale,1,15,40.0,usa_hyper_equipped,False,False,True,10.0,False,0.0,40.0,0.0,2.0,False,just_renovated,1,Brussel,Brussel,1208542,162.4,7442,,5750.0
2685,10808325,APARTMENT,GROUND_FLOOR,Ixelles,,,"Avenue des Cerisiers, 212",1050,375000,residential_sale,2,24,91.0,installed,False,False,True,12.0,True,14.0,91.0,0.0,0.0,False,good,6,Elsene,Brussel,1208542,162.4,7442,,4120.879120879121
2686,10808311,APARTMENT,PENTHOUSE,Woluwe-Saint-Pierre,50.8310846,4.433341,Avenue Baron Albert d'Huart 130,1150,995000,residential_sale,3,60,220.0,hyper_equipped,False,False,True,25.0,False,0.0,220.0,0.0,2.0,False,just_renovated,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,4522.727272727273
2687,10825935,APARTMENT,APARTMENT,Waregem,50.8879586,3.3560838,Stormestraat 100,8792,149000,residential_sale,2,0,94.0,0,False,False,True,0.0,False,0.0,94.0,0.0,0.0,False,good,2615,Waregem,West-Vlaanderen,1344241,3813.0,353,,1585.106382978723
2688,10827236,APARTMENT,APARTMENT,Liege,50.6370284,5.5776161,Rue J. Wettinck 49,4020,230000,residential_sale,3,30,95.0,installed,False,False,True,3.0,False,0.0,95.0,0.0,3.0,False,good,1246,Liège,Liège,1106992,3857.0,288,,2421.0526315789475
2689,10825602,APARTMENT,GROUND_FLOOR,Gent,51.0524372,3.7184636,Sint-Denijslaan 1,9000,299000,residential_sale,1,30,81.0,installed,False,False,True,2.0,False,0.0,81.0,0.0,2.0,False,good,641,Gent,Oost-Vlaanderen,1515064,3007.0,504,,3691.358024691358
2690,10825825,APARTMENT,APARTMENT,Uccle,,,Place Brugmann 10B,1180,495000,residential_sale,3,45,163.0,hyper_equipped,False,False,True,3.0,False,0.0,163.0,0.0,2.0,False,to_be_done_up,25,Uccle,Brussel,1208542,162.4,7442,Hyper equipped,3036.8098159509204
2691,10826829,APARTMENT,APARTMENT,Blankenberge,51.3151523,3.1249737,Franchommelaan 82-86,8370,525000,residential_sale,2,0,142.0,installed,False,True,True,15.0,False,0.0,142.0,0.0,0.0,False,0,571,Blankenberge,West-Vlaanderen,1344241,3813.0,353,,3697.183098591549
2692,10827786,HOUSE,HOUSE,Clavier,50.4280261,5.3556561,Route du Condroz 151,4560,299000,residential_sale,3,32,120.0,0,False,True,True,40.0,True,750.0,120.0,1035.0,0.0,False,good,341,Clavier,Liège,1106992,3857.0,288,,2491.6666666666665
2693,10744853,HOUSE,HOUSE,De Haan,51.2706741,3.0467163,Stationstraat 16,8420,345000,residential_sale,4,0,112.0,0,False,False,False,0.0,False,0.0,112.0,111.0,2.0,False,good,575,De Haan,West-Vlaanderen,1344241,3813.0,353,,3080.3571428571427
2694,10827532,HOUSE,HOUSE,Borchtlombeek,50.8559263,4.1247487,Zuidlaan 72,1761,535000,residential_sale,3,0,241.0,installed,False,True,False,0.0,False,0.0,241.0,0.0,4.0,False,good,851,Roosdaal,Vlaams-Brabant,1146175,2118.0,542,,2219.917012448133
2695,10827290,HOUSE,HOUSE,Arlon,49.6849146,5.8221843,Rue Reine Astrid 26,6700,850000,residential_sale,3,33,240.0,hyper_equipped,False,True,True,0.0,False,0.0,240.0,360.0,2.0,False,as_new,468,Arlon,Luxembourg,284638,4459.0,63,Hyper equipped,3541.6666666666665
2696,10827697,HOUSE,VILLA,ASTENE,50.9884635,3.566929,Damstraat 131 bus1,9800,915000,residential_sale,5,0,356.0,hyper_equipped,False,True,True,0.0,True,0.0,356.0,889.0,4.0,False,0,694,Deinze,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,2570.224719101124
2697,10827506,HOUSE,HOUSE,Uccle,,,,1180,1175000,residential_sale,3,41,220.0,usa_installed,False,False,True,39.0,True,90.0,220.0,184.0,2.0,False,as_new,25,Uccle,Brussel,1208542,162.4,7442,Equipped,5340.909090909091
2698,10827276,HOUSE,VILLA,Knokke-Heist,51.318497,3.3166308,Steenbrugsestraat 21,8300,1195000,residential_sale,4,0,315.0,0,False,False,False,0.0,False,0.0,315.0,946.0,4.0,False,good,569,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,3793.6507936507937
2699,10831607,HOUSE,HOUSE,Seraing Jemeppesur-Meuse,50.6215035,5.4895343,Rue J. Wettinck 49,4101,219900,residential_sale,3,0,125.0,hyper_equipped,False,False,True,21.0,True,62.0,125.0,140.0,2.0,False,as_new,1259,Seraing,Liège,1106992,3857.0,288,Hyper equipped,1759.2
2700,10832572,HOUSE,HOUSE,Uccle,50.8079933,4.3708283,Rue Langeveld 51 ,1180,359000,residential_sale,3,22,200.0,0,False,False,True,50.0,True,25.0,200.0,105.0,2.0,False,to_renovate,25,Uccle,Brussel,1208542,162.4,7442,,1795.0
2701,10831959,HOUSE,HOUSE,Anderlecht,50.8311768,4.294211,Avenue Clémentine 31/4,1070,550000,residential_sale,3,35,200.0,installed,False,False,True,0.0,True,725.0,200.0,0.0,3.0,False,to_renovate,10,Anderlecht,Brussel,1208542,162.4,7442,,2750.0
2702,10832369,HOUSE,HOUSE,Duffel,51.0969932,4.5156536,Mechelbaan 509,2570,598000,residential_sale,3,0,148.0,not_installed,False,True,True,0.0,True,0.0,148.0,1015.0,3.0,False,to_renovate,176,Duffel,Antwerpen,1857986,2876.0,647,Not equipped,4040.540540540541
2703,10831869,HOUSE,HOUSE,Uccle,50.8006131,4.3320851,Place du Châtelain 35,1180,1275000,residential_sale,4,0,290.0,0,False,False,True,56.0,True,90.0,290.0,707.0,3.0,False,good,25,Uccle,Brussel,1208542,162.4,7442,,4396.551724137931
2704,10802930,HOUSE,HOUSE,La Louvière Houdeng-Goegnies,50.4825854,4.1537069,Chaussée Paul Houtart 232,7110,170000,residential_sale,4,0,155.0,semi_equipped,False,False,True,0.0,False,0.0,155.0,200.0,3.0,False,good,2228,La Louvière,Hainaut,1196796,3197.0,375,Semi equipped,1096.774193548387
2705,10803924,HOUSE,HOUSE,Avelgem,50.7975623,3.502231,"Roterijstraat, 202",8580,179500,residential_sale,4,0,150.0,semi_equipped,False,True,True,0.0,False,0.0,150.0,193.0,2.0,False,to_renovate,590,Avelgem,West-Vlaanderen,1344241,3813.0,353,Semi equipped,1196.6666666666667
2706,10804831,HOUSE,HOUSE,GENTBRUGGE,51.0213956,3.7609934,"Roterijstraat, 202",9050,285000,residential_sale,4,0,140.0,not_installed,False,True,False,0.0,False,0.0,140.0,148.0,2.0,False,to_renovate,2669,Gent,Oost-Vlaanderen,1515064,3007.0,504,Not equipped,2035.7142857142856
2707,10804493,HOUSE,HOUSE,MONT-SAINT-GUIBERT,50.6351385,4.6168314,Grand' Route 69 A,1435,350000,residential_sale,2,40,133.0,installed,False,True,True,44.0,True,0.0,133.0,1810.0,2.0,False,good,59,Mont-Saint-Guibert,Brabant wallon,403599,1097.0,368,,2631.5789473684213
2708,10804902,HOUSE,HOUSE,Schilde,51.2494439,4.5828625,Bredabaan 260,2970,765000,residential_sale,4,0,225.0,hyper_equipped,False,True,False,0.0,True,0.0,225.0,917.0,3.0,True,good,207,Schilde,Antwerpen,1857986,2876.0,647,Hyper equipped,3400.0
2709,10803929,HOUSE,VILLA,Kortrijk,50.8261371,3.2390392,Plein 16,8500,995000,residential_sale,3,0,260.0,hyper_equipped,False,True,True,40.0,False,0.0,260.0,2500.0,3.0,False,as_new,582,Kortrijk,West-Vlaanderen,1344241,3813.0,353,Hyper equipped,3826.923076923077
2710,10802657,HOUSE,EXCEPTIONAL_PROPERTY,Etterbeek,50.8418002,4.4004045,"Avenue des Cerisiers, 212",1040,1350000,residential_sale,5,45,297.0,hyper_equipped,False,False,True,10.0,True,30.0,297.0,125.0,2.0,False,just_renovated,5,Etterbeek,Brussel,1208542,162.4,7442,Hyper equipped,4545.454545454545
2711,10809152,HOUSE,HOUSE,Herstal,50.6787306,5.628885,Rue J. Wettinck 49,4040,129000,residential_sale,1,12,52.0,installed,False,False,True,30.0,False,0.0,52.0,43.0,3.0,False,good,295,Herstal,Liège,1106992,3857.0,288,,2480.769230769231
2712,10809151,HOUSE,HOUSE,Saint-Nicolas Tilleur,50.6211377,5.5336013,Rue J. Wettinck 49,4420,139000,residential_sale,2,18,100.0,installed,False,False,False,0.0,False,0.0,100.0,45.0,2.0,False,good,326,Saint-Nicolas,Liège,1106992,3857.0,288,,1390.0
2713,10809153,HOUSE,APARTMENT_BLOCK,Verviers,50.5908836,5.869466,Rue J. Wettinck 49,4800,239000,residential_sale,7,15,226.0,not_installed,False,False,False,0.0,True,73.0,226.0,157.0,2.0,False,good,370,Verviers,Liège,1106992,3857.0,288,Not equipped,1057.5221238938052
2714,10808751,HOUSE,HOUSE,Roeselare Rumbeke,50.9248625,3.1500892,Doorniksewijk 32,8800,595000,residential_sale,4,20,275.0,usa_hyper_equipped,False,False,True,85.0,True,850.0,275.0,1305.0,4.0,False,good,619,Roeselare,West-Vlaanderen,1344241,3813.0,353,,2163.6363636363635
2715,10810683,HOUSE,HOUSE,Ardooie,50.9892594,3.2036983,Hulstedorp 18,8850,298000,residential_sale,3,0,144.0,installed,False,True,False,0.0,True,0.0,144.0,232.0,3.0,False,good,625,Ardooie,West-Vlaanderen,1344241,3813.0,353,,2069.4444444444443
2716,10811710,HOUSE,VILLA,Ieper,50.8556997,2.8882925,Rijselstraat 25,8900,435000,residential_sale,5,34,262.0,0,False,False,True,15.0,True,270.0,262.0,708.0,4.0,False,good,630,Ieper,West-Vlaanderen,1344241,3813.0,353,,1660.3053435114505
2717,10811115,HOUSE,HOUSE,Molenbeek-Saint-Jean,50.8615572,4.3404203,Chaussée de Gand 331,1080,475000,residential_sale,7,30,260.0,usa_installed,False,False,True,40.0,True,60.0,260.0,175.0,2.0,False,good,11,Molenbeek-Saint-Jean,Brussel,1208542,162.4,7442,Equipped,1826.923076923077
2718,10811509,HOUSE,HOUSE,RACHECOURT,49.5883064,5.7224247,rue de la Fraternité 8,6792,625000,residential_sale,4,46,234.0,0,False,True,True,30.0,True,0.0,234.0,771.0,4.0,False,0,2052,Aubange,Luxembourg,284638,4459.0,63,,2670.940170940171
2719,10812148,HOUSE,VILLA,Temse,51.1388633,4.2259121,Bredabaan 260,9140,1589000,residential_sale,10,0,825.0,hyper_equipped,False,True,True,0.0,True,0.0,825.0,4670.0,4.0,True,as_new,650,Temse,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,1926.060606060606
2720,10816005,HOUSE,HOUSE,Seraing,50.6058865,5.5123371,Rue J. Wettinck 49,4100,75000,residential_sale,2,15,80.0,installed,False,False,True,20.0,False,0.0,80.0,100.0,2.0,False,good,297,Seraing,Liège,1106992,3857.0,288,,937.5
2721,10816321,HOUSE,HOUSE,Wellin,50.0744784,5.1389397,Rue du Commerce 25,6920,399900,residential_sale,3,0,146.0,installed,False,True,True,0.0,False,0.0,146.0,1956.0,4.0,False,good,493,Wellin,Luxembourg,284638,4459.0,63,,2739.041095890411
2722,10826586,APARTMENT,PENTHOUSE,Heist-op-den-Berg,51.0757791,4.7313416,Bredabaan 260,2220,749000,residential_sale,3,0,222.0,installed,False,True,True,55.0,False,0.0,222.0,0.0,3.0,False,0,138,Heist-op-den-Berg,Antwerpen,1857986,2876.0,647,,3373.873873873874
2723,10826588,APARTMENT,PENTHOUSE,Heist-op-den-Berg,51.0757791,4.7313416,Bredabaan 260,2220,795000,residential_sale,3,0,192.0,installed,False,True,True,44.0,False,0.0,192.0,0.0,3.0,False,0,138,Heist-op-den-Berg,Antwerpen,1857986,2876.0,647,,4140.625
2724,10826587,APARTMENT,PENTHOUSE,Heist-op-den-Berg,51.0757791,4.7313416,Bredabaan 260,2220,995000,residential_sale,3,0,239.0,installed,False,True,True,58.0,False,0.0,239.0,0.0,3.0,False,0,138,Heist-op-den-Berg,Antwerpen,1857986,2876.0,647,,4163.179916317991
2725,10812050,APARTMENT,APARTMENT,WOLUWE-SAINT-LAMBERT,50.8467855,4.4257546,Avenue du Roi Chevalier  67,1200,350000,residential_sale,3,31,110.0,0,False,True,True,2.0,False,0.0,110.0,0.0,0.0,False,0,29,Sint-Lambrechts-Woluwe,Brussel,1208542,162.4,7442,,3181.818181818182
2726,10831231,APARTMENT,GROUND_FLOOR,Molenbeek-Saint-Jean,50.8528847,4.3105389,Chaussée d Alsemberg 256,1080,165000,residential_sale,1,25,70.0,hyper_equipped,False,False,False,0.0,False,0.0,70.0,0.0,2.0,False,good,11,Molenbeek-Saint-Jean,Brussel,1208542,162.4,7442,Hyper equipped,2357.1428571428573
2727,10832483,APARTMENT,APARTMENT,Oostende,51.2146822,2.8757331,Alfons Pieterslaan 47,8400,198000,residential_sale,1,0,55.0,installed,False,False,True,0.0,False,0.0,55.0,0.0,0.0,False,good,573,Oostende,West-Vlaanderen,1344241,3813.0,353,,3600.0
2728,10832475,APARTMENT,DUPLEX,Molenbeek-Saint-Jean,50.8663167,4.3410145,Chaussée de Gand 331,1080,210000,residential_sale,3,20,98.0,semi_equipped,False,False,False,0.0,False,0.0,98.0,0.0,2.0,False,to_be_done_up,11,Molenbeek-Saint-Jean,Brussel,1208542,162.4,7442,Semi equipped,2142.8571428571427
2729,10832264,APARTMENT,FLAT_STUDIO,Ixelles,50.8312938,4.3636763,Place du Châtelain 35,1050,235000,residential_sale,1,0,47.0,0,False,False,True,2.0,False,0.0,47.0,0.0,2.0,False,0,6,Elsene,Brussel,1208542,162.4,7442,,5000.0
2730,10830904,APARTMENT,APARTMENT,Houthulst,50.9635465,2.9466861,Esenweg 197,8650,237500,residential_sale,3,0,119.0,usa_installed,False,False,False,0.0,True,0.0,119.0,0.0,0.0,False,as_new,602,Houthulst,West-Vlaanderen,1344241,3813.0,353,Equipped,1995.7983193277312
2731,10831640,APARTMENT,APARTMENT,Feluy,,,Avenue du centenaire  53/4,7181,250000,residential_sale,3,33,90.0,usa_hyper_equipped,False,False,True,0.0,False,0.0,90.0,0.0,3.0,False,good,2258,Seneffe,Hainaut,1196796,3197.0,375,,2777.777777777778
2732,10831087,APARTMENT,PENTHOUSE,Blankenberge,51.3136169,3.1252841,Grote Markt 13,8370,250000,residential_sale,1,0,49.0,0,False,False,False,0.0,False,0.0,49.0,0.0,0.0,False,0,571,Blankenberge,West-Vlaanderen,1344241,3813.0,353,,5102.040816326531
2733,10831678,APARTMENT,APARTMENT,Asquillies,50.4002047,3.9627297,Place Paul Heupgen 9/4.1,7040,269000,residential_sale,3,34,106.0,hyper_equipped,False,False,False,0.0,False,0.0,106.0,0.0,3.0,False,as_new,506,Quévy,Hainaut,1196796,3197.0,375,Hyper equipped,2537.735849056604
2734,10831125,APARTMENT,APARTMENT,Edegem,51.1647761,4.42783,"Orteliuskaai, 8",2650,295000,residential_sale,2,35,80.0,usa_hyper_equipped,False,False,True,10.0,False,0.0,80.0,0.0,0.0,False,as_new,187,Edegem,Antwerpen,1857986,2876.0,647,,3687.5
2735,10832234,APARTMENT,APARTMENT,Gent,51.0579494,3.7046918,Kouter 98,9000,299000,residential_sale,2,0,81.0,installed,True,False,True,3.0,False,0.0,81.0,0.0,2.0,False,as_new,641,Gent,Oost-Vlaanderen,1515064,3007.0,504,,3691.358024691358
2736,10832748,APARTMENT,DUPLEX,Uccle,,,,1180,700000,residential_sale,3,42,143.0,installed,False,False,True,25.0,True,120.0,143.0,0.0,1.0,False,as_new,25,Uccle,Brussel,1208542,162.4,7442,,4895.104895104895
2737,10816789,APARTMENT,APARTMENT,Schaerbeek,,,Place des chasseurs Ardennais 24-26,1030,185000,residential_sale,1,33,58.0,semi_equipped,False,True,False,0.0,False,0.0,58.0,0.0,2.0,False,to_renovate,3,Schaarbeek,Brussel,1208542,162.4,7442,Semi equipped,3189.655172413793
2738,10816759,APARTMENT,APARTMENT,Schaerbeek,,,Avenue Reine Astrid 92A,1030,295000,residential_sale,2,40,100.0,installed,False,False,False,0.0,False,0.0,100.0,0.0,2.0,False,good,3,Schaarbeek,Brussel,1208542,162.4,7442,,2950.0
2739,10817202,APARTMENT,APARTMENT,Tienen,50.8095668,4.9364952,Vismarkt 10 c,3300,299500,residential_sale,2,44,119.0,0,False,True,True,0.0,True,0.0,119.0,0.0,3.0,False,just_renovated,231,Tienen,Vlaams-Brabant,1146175,2118.0,542,,2516.806722689076
2740,10815749,APARTMENT,APARTMENT,Uccle,,,Avenue Louise 251,1180,1490000,residential_sale,3,50,328.0,hyper_equipped,False,False,True,36.0,False,0.0,328.0,0.0,0.0,False,as_new,25,Uccle,Brussel,1208542,162.4,7442,Hyper equipped,4542.682926829269
2741,10721770,APARTMENT,APARTMENT,Huy,50.5221106,5.2336891,Avenue des Ardennes 1/02,4500,69000,residential_sale,1,25,71.0,semi_equipped,False,True,False,0.0,False,0.0,71.0,0.0,2.0,False,to_be_done_up,333,Huy,Liège,1106992,3857.0,288,Semi equipped,971.830985915493
2742,10712490,APARTMENT,APARTMENT,Blankenberge,51.3166495,3.1402243,Grote Markt 1,8370,119000,residential_sale,1,0,37.0,0,False,False,False,0.0,False,0.0,37.0,0.0,0.0,False,good,571,Blankenberge,West-Vlaanderen,1344241,3813.0,353,,3216.2162162162163
2743,10777670,APARTMENT,FLAT_STUDIO,MOLENBEEK-SAINT-JEAN,50.8476195,4.2984266,Avenue de Burlet 11A,1080,125000,residential_sale,0,24,44.0,installed,False,True,True,2.0,False,0.0,44.0,0.0,0.0,False,good,11,Molenbeek-Saint-Jean,Brussel,1208542,162.4,7442,,2840.909090909091
2744,10463324,APARTMENT,DUPLEX,Huy,50.5207597,5.2353297,Avenue du Condroz 1/0,4500,130000,residential_sale,2,22,50.0,0,False,False,True,3.0,False,0.0,50.0,0.0,2.0,False,good,333,Huy,Liège,1106992,3857.0,288,,2600.0
2745,10783628,APARTMENT,APARTMENT,Oostende,51.2191101,2.9043481,Koningsstraat 23,8400,135000,residential_sale,2,0,65.0,0,False,False,True,0.0,False,0.0,65.0,0.0,0.0,False,good,573,Oostende,West-Vlaanderen,1344241,3813.0,353,,2076.923076923077
2746,10632446,APARTMENT,FLAT_STUDIO,Brussels City,50.8499604,4.3591041,Valkebeekstraat 24,1000,139000,residential_sale,0,0,20.0,semi_equipped,False,True,False,0.0,False,0.0,20.0,0.0,2.0,False,good,1,Brussel,Brussel,1208542,162.4,7442,Semi equipped,6950.0
2747,10711996,APARTMENT,APARTMENT,Diksmuide,51.0318672,2.8694297,De Breyne Pellaertstraat 13,8600,149000,residential_sale,2,34,73.0,0,False,False,True,0.0,False,0.0,73.0,0.0,0.0,False,good,593,Diksmuide,West-Vlaanderen,1344241,3813.0,353,,2041.0958904109589
2748,10712625,APARTMENT,APARTMENT,Roeselare,50.9443681,3.1266128,Sint-Michielsstraat 26,8800,149000,residential_sale,2,33,106.0,0,False,False,False,0.0,False,0.0,106.0,0.0,0.0,False,to_restore,619,Roeselare,West-Vlaanderen,1344241,3813.0,353,,1405.660377358491
2749,10816250,HOUSE,MIXED_USE_BUILDING,Saint-Gilles,,,rue Antoine Breart 42,1060,765000,residential_sale,5,16,350.0,installed,False,False,False,0.0,False,0.0,350.0,130.0,2.0,False,good,8,Saint-Gilles,Brussel,1208542,162.4,7442,,2185.714285714286
2750,10817137,HOUSE,VILLA,BRUXELLES,,,Place des chasseurs Ardennais 24-26,1020,895000,residential_sale,6,0,438.0,hyper_equipped,False,True,True,100.0,True,320.0,438.0,674.0,4.0,False,just_renovated,711,Brussel,Brussel,1208542,162.4,7442,Hyper equipped,2043.37899543379
2751,10815506,HOUSE,EXCEPTIONAL_PROPERTY,Schaerbeek,,,Chaussée de Waterloo 1382,1030,1480000,residential_sale,4,48,450.0,usa_hyper_equipped,False,False,True,57.0,True,300.0,450.0,544.0,2.0,False,as_new,3,Schaarbeek,Brussel,1208542,162.4,7442,,3288.8888888888887
2752,10822176,HOUSE,HOUSE,HUY,50.5275138,5.2393428,Avenue du Condroz 1/0,4500,154000,residential_sale,3,0,93.0,0,False,False,False,0.0,False,0.0,93.0,80.0,2.0,False,just_renovated,333,Huy,Liège,1106992,3857.0,288,,1655.9139784946235
2753,10822186,HOUSE,HOUSE,SAINT-GEORGE-SUR-MEUSE,50.6130315,5.352211,Avenue du Condroz 1/0,4470,169000,residential_sale,3,16,106.0,0,False,False,False,0.0,False,0.0,106.0,300.0,4.0,False,to_renovate,331,Saint-Georges-sur-Meuse,Liège,1106992,3857.0,288,,1594.339622641509
2754,10821235,HOUSE,HOUSE,Lens-sur-Geer,50.7225948,5.3499749,Rue de l'Yser 425,4360,245000,residential_sale,3,19,115.0,0,True,False,True,40.0,True,636.0,115.0,898.0,3.0,False,good,322,Oreye,Liège,1106992,3857.0,288,,2130.4347826086955
